,title,rating,name,num_ratings,num_reviews,num_followers,synopsis
68,The Undiscovered Self,4.14,C.G. Jung,"9,442",557,"8,106","One of the world’s greatest psychiatrists reveals how to embrace our own humanity and resist the pressures of an ever-changing world.

In this challenging and provocative work, Dr. Carl Jung—one of history’s greatest minds—argues that civilization’s future depends on our ability as individuals to resist the collective forces of society. Only by gaining an awareness and understanding of one’s unconscious mind and true, inner nature—“the undiscovered self”—can we as individuals acquire the self-knowledge that is antithetical to ideological fanaticism. But this requires that we face our fear of the duality of the human psyche—the existence of good and the capacity for evil in every individual.

In this seminal book, Jung compellingly argues that only then can we begin to cope with the dangers posed by mass society—“the sum total of individuals”—and resist the potential threats posed by those in power."
69,Feeling Good: The New Mood Therapy,4.03,David D. Burns,"29,325","1,369",466,"The good news is that anxiety, guilt, pessimism, procrastination, low self-esteem, and other ""black holes"" of depression can be cured without drugs. In Feeling Good, eminent psychiatrist, David D. Burns, M.D., outlines the remarkable, scientifically proven techniques that will immediately lift your spirits and help you develop a positive outlook on life. Now, in this updated edition, Dr. Burns adds an All-New Consumer′s Guide To Anti-depressant Drugs as well as a new introduction to help answer your questions about the many options available for treating depression.

- Recognise what causes your mood swings
- Nip negative feelings in the bud
- Deal with guilt
- Handle hostility and criticism
- Overcome addiction to love and approval
- Build self-esteem
- Feel good everyday"
70,One Flew Over the Cuckoo's Nest,4.20,Ken Kesey,"687,285","13,441","2,451","Alternate cover edition of ISBN 9780451163967

Tyrannical Nurse Ratched rules her ward in an Oregon State mental hospital with a strict and unbending routine, unopposed by her patients, who remain cowed by mind-numbing medication and the threat of electric shock therapy. But her regime is disrupted by the arrival of McMurphy – the swaggering, fun-loving trickster with a devilish grin who resolves to oppose her rules on behalf of his fellow inmates. His struggle is seen through the eyes of Chief Bromden, a seemingly mute half-Indian patient who understands McMurphy's heroic attempt to do battle with the powers that keep them imprisoned. Ken Kesey's extraordinary first novel is an exuberant, ribald and devastatingly honest portrayal of the boundaries between sanity and madness."
71,Switch: How to Change Things When Change Is Hard,4.02,Chip Heath,"49,386","3,160","1,210","Why is it so hard to make lasting changes in our companies, in our communities, and in our own lives?

The primary obstacle is a conflict that's built into our brains, say Chip and Dan Heath, authors of the critically acclaimed bestseller Made to Stick. Psychologists have discovered that our minds are ruled by two different systems - the rational mind and the emotional mind - that compete for control. The rational mind wants a great beach body; the emotional mind wants that Oreo cookie. The rational mind wants to change something at work; the emotional mind loves the comfort of the existing routine. This tension can doom a change effort - but if it is overcome, change can come quickly.

In Switch, the Heaths show how everyday people - employees and managers, parents and nurses - have united both minds and, as a result, achieved dramatic results:

- The lowly medical interns who managed to defeat an entrenched, decades-old medical practice that was endangering patients (see page 242)
- The home-organizing guru who developed a simple technique for overcoming the dread of housekeeping (see page 130)
- The manager who transformed a lackadaisical customer-support team into service zealots by removing a standard tool of customer service (see page 199)

In a compelling, story-driven narrative, the Heaths bring together decades of counterintuitive research in psychology, sociology, and other fields to shed new light on how we can effect transformative change. Switch shows that successful changes follow a pattern, a pattern you can use to make the changes that matter to you, whether your interest is in changing the world or changing your waistline."
72,Adult Children of Emotionally Immature Parents,4.38,Lindsay C. Gibson,"21,822","2,305",341,"If you grew up with an emotionally immature, unavailable, or selfish parent, you may have lingering feelings of anger, loneliness, betrayal, or abandonment. You may recall your childhood as a time when your emotional needs were not met, when your feelings were dismissed, or when you took on adult levels of responsibility in an effort to compensate for your parent’s behavior. These wounds can be healed, and you can move forward in your life.

In this breakthrough book, clinical psychologist Lindsay Gibson exposes the destructive nature of parents who are emotionally immature or unavailable. You will see how these parents create a sense of neglect, and discover ways to heal from the pain and confusion caused by your childhood. By freeing yourself from your parents’ emotional immaturity, you can recover your true nature, control how you react to them, and avoid disappointment. Finally, you’ll learn how to create positive, new relationships so you can build a better life.

Discover the four types of difficult parents:



The emotional parent instills feelings of instability and anxiety

The driven parent stays busy trying to perfect everything and everyone

The passive parent avoids dealing with anything upsetting

The rejecting parent is withdrawn, dismissive, and derogatory
 "
73,Musicophilia: Tales of Music and the Brain,3.93,Oliver Sacks,"64,200","2,590","7,993","With the same trademark compassion and erudition he brought to The Man Who Mistook His Wife for a Hat, Oliver Sacks explores the place music occupies in the brain and how it affects the human condition. In Musicophilia, he shows us a variety of what he calls “musical misalignments.” Among them: a man struck by lightning who suddenly desires to become a pianist at the age of forty-two; an entire group of children with Williams syndrome, who are hypermusical from birth; people with “amusia,” to whom a symphony sounds like the clattering of pots and pans; and a man whose memory spans only seven seconds-for everything but music. Illuminating, inspiring, and utterly unforgettable, Musicophilia is Oliver Sacks’ latest masterpiece."
74,"Men Are from Mars, Women Are from Venus",3.58,John Gray,"181,664","6,832","1,920","Once upon a time Martians and Venusians met, fell in love, and had happy relationships together because they respected and accepted their differences. Then they came to Earth and amnesia set in: they forgot they were from different planets.
Based on years of successful counseling of couples and individuals, Men Are from Mars, Women Are from Venus has helped millions of couples transform their relationships. Now viewed as a modern classic, this phenomenal book has helped men and women realize how different they really are and how to communicate their needs in such a way that conflict doesn't arise and intimacy is given every chance to grow!!!!"
75,The Gift of Fear: Survival Signals That Protect Us from Violence,4.16,Gavin de Becker,"37,305","3,779",415,"True fear is a gift.
Unwarranted fear is a curse.
Learn how to tell the difference.

A date won't take ""no"" for an answer. The new nanny gives a mother an uneasy feeling. A stranger in a deserted parking lot offers unsolicited help. The threat of violence surrounds us every day. But we can protect ourselves, by learning to trust—and act on—our gut instincts.

In this empowering book, Gavin de Becker, the man Oprah Winfrey calls the nation's leading expert on violent behavior, shows you how to spot even subtle signs of danger—before it's too late. Shattering the myth that most violent acts are unpredictable, de Becker, whose clients include top Hollywood stars and government agencies, offers specific ways to protect yourself and those you love, including how to act when approached by a stranger, when you should fear someone close to you, what to do if you are being stalked, how to uncover the source of anonymous threats or phone calls, the biggest mistake you can make with a threatening person, and more. Learn to spot the danger signals others miss. It might just save your life."
76,The Moral Animal: Why We Are the Way We Are - The New Science of Evolutionary Psychology,4.08,Robert Wright,"10,797",658,"1,247",Are men literally born to cheat? Does monogamy actually serve women's interests? These are among the questions that have made The Moral Animal one of the most provocative science books in recent years. Wright unveils the genetic strategies behind everything from our sexual preferences to our office politics--as well as their implications for our moral codes and public policies. Illustrations.
77,Lost Connections: Uncovering the Real Causes of Depression - and the Unexpected Solutions,4.27,Johann Hari,"28,030","3,125","1,636","From the New York Times bestselling author of Chasing the Scream: The First and Last Days of the War on Drugs, a startling challenge to our thinking about depression and anxiety.

Award-winning journalist Johann Hari suffered from depression since he was a child and started taking antidepressants when he was a teenager. He was told—like his entire generation—that his problem was caused by a chemical imbalance in his brain. As an adult, trained in the social sciences, he began to investigate this question—and he learned that almost everything we have been told about depression and anxiety is wrong.

Across the world, Hari discovered social scientists who were uncovering the real causes—and they are mostly not in our brains, but in the way we live today. Hari’s journey took him from the people living in the tunnels beneath Las Vegas, to an Amish community in Indiana, to an uprising in Berlin—all showing in vivid and dramatic detail these new insights. They lead to solutions radically different from the ones we have been offered up until now.

Just as Chasing the Scream transformed the global debate about addiction, with over twenty million views for his TED talk and the animation based on it, Lost Connections will lead us to a very different debate about depression and anxiety—one that shows how, together, we can end this epidemic."
78,The Boy Who Was Raised as a Dog: And Other Stories from a Child Psychiatrist's Notebook,4.58,Bruce D. Perry,"24,332","2,221",824,"What happens when a young brain is traumatized? How does terror, abuse, or disaster affect a child's mind--and how can that mind recover? Child psychiatrist Bruce Perry has helped children faced with unimaginable horror: genocide survivors, murder witnesses, kidnapped teenagers, and victims of family violence. In The Boy Who Was Raised as a Dog, he tells their stories of trauma and transformation through the lens of science, revealing the brain's astonishing capacity for healing. Deftly combining unforgettable case histories with his own compassionate, insightful strategies for rehabilitation, Perry explains what exactly happens to the brain when a child is exposed to extreme stress-and reveals the unexpected measures that can be taken to ease a child's pain and help him grow into a healthy adult. Through the stories of children who recover-physically, mentally, and emotionally-from the most devastating circumstances, Perry shows how simple things like surroundings, affection, language, and touch can deeply impact the developing brain, for better or for worse. In this deeply informed and moving book, Bruce Perry dramatically demonstrates that only when we understand the science of the mind can we hope to heal the spirit of even the most wounded child."
79,Think Again: The Power of Knowing What You Don't Know,4.24,Adam M. Grant,"58,864","4,838",17.3k,"Think Again is a book about the benefit of doubt, and about how we can get better at embracing the unknown and the joy of being wrong. Evidence has shown that creative geniuses are not attached to one identity, but constantly willing to rethink their stances and that leaders who admit they don't know something and seek critical feedback lead more productive and innovative teams.

New evidence shows us that as a mindset and a skilllset, rethinking can be taught and Grant explains how to develop the necessary qualities to do it. Section 1 explores why we struggle to think again and how we can learn to do it as individuals, arguing that 'grit' alone can actually be counterproductive. Section 2 discusses how we can help others think again through learning about 'argument literacy'. And the final section 3 looks at how schools, businesses and governments fall short in building cultures that encourage rethinking.

In the end, learning to rethink may be the secret skill to give you the edge in a world changing faster than ever."
80,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,3.94,Dan Ariely,"14,979","1,233","3,469","Het wetenschappelijk bewijs liegt er niet om: zelfs de meest eerlijke mensen nemen meerdere keren per dag een loopje met de waarheid. Hóé (on)eerlijk we zijn blijkt verrassend genoeg afhankelijk van invloeden van buitenaf: Zet een proefpersoon een nepmerk zonnebril op en hij gaat eerder vals spelen. Verplaats bij het belastingaangifte de plek voor de handtekening naar boven aan het formulier en een heel land wordt een klein beetje eerlijker. Maar let op: een hogere straf of een grotere pakkans blijken daarentegen vrijwel geen effect te hebben op onze eerlijkheid.

In Heerlijk oneerlijk geeft Dan Ariely een onweerstaanbaar leuk kijkje achter de schermen van de menselijke komedie. Aan de hand van pakkende anekdotes en tegen-intuïtieve inzichten laat hij de verborgen krachten zien die jou - en anderen - eerlijk of oneerlijk maken.

Ariely's eerdere bestseller Predictably Irrational is inmiddels in 27 talen vertaald. Zijn lezingen over irrationeel gedrag op TED.com zijn wereldwijd meer dan drie miljoen keer bekeken. Dan Ariely is hoogleraar psychologie en gedragseconomie aan Duke University. De afgelopen jaren heeft hij baanbrekend onderzoek gedaan naar de waarheid achter oneerlijkheid. Tenminste, dat beweert hij.
More book description"
81,The Better Angels of Our Nature: Why Violence Has Declined,4.15,Steven Pinker,"26,958","2,299","9,005","Believe it or not, today we may be living in the most peaceful moment in our species' existence. In his gripping and controversial new work, New York Times bestselling author Steven Pinker shows that despite the ceaseless news about war, crime, and terrorism, violence has actually been in decline over long stretches of history. Exploding myths about humankind's inherent violence and the curse of modernity, this ambitious book continues Pinker's exploration of the essence of human nature, mixing psychology and history to provide a remarkable picture of an increasingly enlightened world."
82,"The Courage to Be Disliked: How to Free Yourself, Change your Life and Achieve Real Happiness",4.06,Ichiro Kishimi,"43,771","5,211",495,"The Japanese phenomenon that teaches us the simple yet profound lessons required to liberate our real selves and find lasting happiness.

The Courage to Be Disliked shows you how to unlock the power within yourself to become your best and truest self, change your future and find lasting happiness. Using the theories of Alfred Adler, one of the three giants of 19th-century psychology alongside Freud and Jung, the authors explain how we are all free to determine our own future free of the shackles of past experiences, doubts and the expectations of others. It’s a philosophy that’s profoundly liberating, allowing us to develop the courage to change, and to ignore the limitations that we and those around us can place on ourselves.

The result is a book that is both highly accessible and profound in its importance. Millions have already read and benefited from its wisdom. Now that The Courage to Be Disliked has been published for the first time in English, so can you."
83,The Hero With a Thousand Faces,4.13,Joseph Campbell,"38,075","2,595","4,780","The first popular work to combine the spiritual and psychological insights of modern psychoanalysis with the archetypes of world mythology, the book creates a roadmap for navigating the frustrating path of contemporary life. Examining heroic myths in the light of modern psychology, it considers not only the patterns and stages of mythology but also its relevance to our lives today—and to the life of any person seeking a fully realized existence.

Myth, according to Campbell, is the projection of a culture's dreams onto a large screen; Campbell's book, like Star Wars, the film it helped inspire, is an exploration of the big-picture moments from the stage that is our world. It is a must-have resource for both experienced students of mythology and the explorer just beginning to approach myth as a source of knowledge."
84,Phantoms in the Brain: Probing the Mysteries of the Human Mind,4.26,V.S. Ramachandran,"18,576",760,"1,099","Neuroscientist V.S. Ramachandran is internationally renowned for uncovering answers to the deep and quirky questions of human nature that few scientists have dared to address. His bold insights about the brain are matched only by the stunning simplicity of his experiments -- using such low-tech tools as cotton swabs, glasses of water and dime-store mirrors. In Phantoms in the Brain, Dr. Ramachandran recounts how his work with patients who have bizarre neurological disorders has shed new light on the deep architecture of the brain, and what these findings tell us about who we are, how we construct our body image, why we laugh or become depressed, why we may believe in God, how we make decisions, deceive ourselves and dream, perhaps even why we're so clever at philosophy, music and art. Some of his most notable cases:


A woman paralyzed on the left side of her body who believes she is lifting a tray of drinks with both hands offers a unique opportunity to test Freud's theory of denial.
A man who insists he is talking with God challenges us to ask: Could we be ""wired"" for religious experience?
A woman who hallucinates cartoon characters illustrates how, in a sense, we are all hallucinating, all the time.
Dr. Ramachandran's inspired medical detective work pushes the boundaries of medicine's last great frontier -- the human mind -- yielding new and provocative insights into the ""big questions"" about consciousness and the self."
85,The Language Instinct: How the Mind Creates Language,4.00,Steven Pinker,"21,062","1,074","9,005","The classic book on the development of human language by the world’s leading expert on language and the mind.

In this classic, the world's expert on language and mind lucidly explains everything you always wanted to know about language: how it works, how children learn it, how it changes, how the brain computes it, and how it evolved. With deft use of examples of humor and wordplay, Steven Pinker weaves our vast knowledge of language into a compelling story: language is a human instinct, wired into our brains by evolution. The Language Instinct received the William James Book Prize from the American Psychological Association and the Public Interest Award from the Linguistics Society of America. This edition includes an update on advances in the science of language since The Language Instinct was first published."
86,When Nietzsche Wept,4.35,Irvin D. Yalom,"60,654","4,090","7,180","In 19th-century Vienna, a drama of love, fate, and will is played out amid the intellectual ferment that defined the era.

Josef Breuer, one of the founding fathers of psychoanalysis, is at the height of his career. Friedrich Nietzsche, Europe's greatest philosopher, is on the brink of suicidal despair, unable to find a cure for the headaches and other ailments that plague him. When he agrees to treat Nietzsche with his experimental ""talking cure"", Breuer never expects that he, too, will find solace in their sessions. Only through facing his own inner demons can the gifted healer begin to help his patient.

In When Nietzsche Wept, Irvin Yalom blends fact and fiction, atmosphere and suspense to unfold an unforgettable story about the redemptive power of friendship."
87,Nonviolent Communication: A Language of Life,4.34,Marshall B. Rosenberg,"29,886","2,972",700,"Do you hunger for skills to improve the quality of your relationships, to deepen your sense of personal empowerment or to simply communicate more effectively? Unfortunately, for centuries our culture has taught us to think and speak in ways that can actually perpetuate conflict, internal pain and even violence. Nonviolent Communication partners practical skills with a powerful consciousness and vocabulary to help you get what you want peacefully.

In this internationally acclaimed text, Marshall Rosenberg offers insightful stories, anecdotes, practical exercises and role-plays that will dramatically change your approach to communication for the better. Discover how the language you use can strengthen your relationships, build trust, prevent conflicts and heal pain. Revolutionary, yet simple, NVC offers you the most effective tools to reduce violence and create peace in your life—one interaction at a time.

Over 150,000 copies sold and now available in 20 languages around the world. More than 250,000 people each year from all walks of life are learning these life-changing skills."
88,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,4.03,Dan Ariely,"34,372","1,090","3,469","Lẽ phải của phi lý trí không phải là một cuốn sách hàn lâm khô khan chỉ toàn lý thuyết, mà nó được sử dụng dữ liệu từ những thí nghiệm thú vị và độc đáo dẫn đến những kết luận hấp dẫn về cách thức – và nguyên nhân tại sao chúng ta hành động như vậy. Từ những thái độ tại nơi làm việc của chúng ta, cho tới những mối quan hệ lãng mạn, tới việc chúng ta luôn tìm kiếm mục đích cuộc đời mình, Ariely lý giải cách thức phá vỡ những khuôn mẫu bi quan trong suy nghĩ và hành vi của chúng ta để đưa ra những quyết định tốt hơn. Cuốn sách kỹ năng này sẽ thay đổi cách thức chúng ta nhận thức bản thân trong công việc và trong gia đình – và soi xét các hành vi phi lý trí của chúng ta dưới một thứ sắc thái ánh sáng hoàn toàn mới mẻ. Đọc Lẽ phải của phi lý trí – một cuốn sách lãnh đạo và quản lý hữu ích, bạn sẽ biết nhiều điều như:

- Tại sao những khoản tiền thưởng lớn lại có thể khiến các CEO làm việc kém hiệu quả hơn?

- Làm cách nào mà những định hướng rối rắm lại hữu ích đối với chúng ta?

- Tại sao việc trả thù lại quan trọng?

- Tại sao có một sự khác biệt rất lớn giữa điều mà chúng ta nghĩ là sẽ khiến chúng ta hạnh phúc và những thứ thực sự khiến chúng ta hạnh phúc?

- Và rất nhiều phát hiện thú vị khác."
89,The Archetypes and the Collective Unconscious,4.30,C.G. Jung,"5,738",197,"8,106","Bollingen Series XX
Essays which state the fundamentals of Jung's psychological system: ""On the Psychology of the Unconscious"" & ""The Relations Between the Ego & the Unconscious,"" with their original versions in an appendix."
90,How We Decide,3.83,Jonah Lehrer,"40,082","1,531",692,"The first book to use the unexpected discoveries of neuroscience to help us make the best decisions.

Since Plato, philosophers have described the decision-making process as either rational or emotional: we carefully deliberate, or we “blink” and go with our gut. But as scientists break open the mind’s black box with the latest tools of neuroscience, they’re discovering that this is not how the mind works. Our best decisions are a finely tuned blend of both feeling and reason—and the precise mix depends on the situation. When buying a house, for example, it’s best to let our unconscious mull over the many variables. But when we’re picking a stock, intuition often leads us astray. The trick is to determine when to use the different parts of the brain, and to do this, we need to think harder (and smarter) about how we think.

Jonah Lehrer arms us with the tools we need, drawing on cutting-edge research as well as the real-world experiences of a wide range of “deciders”—from airplane pilots and hedge fund investors to serial killers and poker players.

Lehrer shows how people are taking advantage of the new science to make better television shows, win more football games, and improve military intelligence. His goal is to answer two questions that are of interest to just about anyone, from CEOs to firefighters: How does the human mind make decisions? And how can we make those decisions better?"
91,The Power of Now: A Guide to Spiritual Enlightenment,4.14,Eckhart Tolle,"289,128","12,943","8,205","To make the journey into the Now we will need to leave our analytical mind and its false created self, the ego, behind. From the very first page of Eckhart Tolle's extraordinary book, we move rapidly into a significantly higher altitude where we breathe a lighter air. We become connected to the indestructible essence of our Being, “The eternal, ever present One Life beyond the myriad forms of life that are subject to birth and death.” Although the journey is challenging, Eckhart Tolle uses simple language and an easy question-and-answer format to guide us.

A word-of-mouth phenomenon since its first publication, The Power of Now is one of those rare books with the power to create an experience in readers, one that can radically change their lives for the better."
92,Deep Work: Rules for Focused Success in a Distracted World,4.18,Cal Newport,"120,783","9,969","6,812","One of the most valuable skills in our economy is becoming increasingly rare. If you master this skill, you'll achieve extraordinary results.

Deep work is the ability to focus without distraction on a cognitively demanding task. It's a skill that allows you to quickly master complicated information and produce better results in less time. Deep work will make you better at what you do and provide the sense of true fulfillment that comes from craftsmanship. In short, deep work is like a super power in our increasingly competitive twenty-first century economy. And yet, most people have lost the ability to go deep-spending their days instead in a frantic blur of e-mail and social media, not even realizing there's a better way.

In Deep Work, author and professor Cal Newport flips the narrative on impact in a connected age. Instead of arguing distraction is bad, he instead celebrates the power of its opposite. Dividing this book into two parts, he first makes the case that in almost any profession, cultivating a deep work ethic will produce massive benefits. He then presents a rigorous training regimen, presented as a series of four ""rules,"" for transforming your mind and habits to support this skill.

A mix of cultural criticism and actionable advice, Deep Work takes the reader on a journey through memorable stories-from Carl Jung building a stone tower in the woods to focus his mind, to a social media pioneer buying a round-trip business class ticket to Tokyo to write a book free from distraction in the air-and no-nonsense advice, such as the claim that most serious professionals should quit social media and that you should practice being bored. Deep Work is an indispensable guide to anyone seeking focused success in a distracted world."
93,How Emotions Are Made: The Secret Life of the Brain,4.11,Lisa Feldman Barrett,"7,303",906,375,"A new theory of how the brain constructs emotions that could revolutionize psychology, health care, law enforcement, and our understanding of the human mind.

Emotions feel automatic, like uncontrollable reactions to things we think and experience. Scientists have long supported this assumption by claiming that emotions are hardwired in the body or the brain. Today, however, the science of emotion is in the midst of a revolution on par with the discovery of relativity in physics and natural selection in biology—ans this paradigm shift has far-reaching implications for us all.

Leading the charge is psychologist and neuroscientist Lisa Feldman Barrett, whose theory of emotion is driving a deeper understanding of the mind and brain, and shedding new light on what it means to be human. Her research overturns the widely held belief that emotions are housed in different parts of the brain and are universally expressed and recognized. Instead, she has shown that emotion is constructed in the moment, by core systems that interact across the whole brain, aided by a lifetime of learning. This new theory means that you play a much greater role in your emotional life than you ever thought. Its repercussions are already shaking the foundations not only of psychology but also of medicine, the legal system, child-rearing, meditation, and even airport security.

Why do emotions feel automatic? Does rational thought really control emotion? How does emotion affect disease? How can you make your children more emotionally intelligent? How Emotions Are Made answers these questions and many more, revealing the latest research and intriguing practical applications of the new science of emotion, mind, and brain. "
94,The Noonday Demon: An Atlas of Depression,4.20,Andrew Solomon,"13,240","1,111","1,321","With uncommon humanity, candor, wit, and erudition, award-winning author Andrew Solomon takes the reader on a journey of incomparable range and resonance into the most pervasive of family secrets. His contribution to our understanding not only of mental illness but also of the human condition is truly stunning.

The Noonday Demon examines depression in personal, cultural, and scientific terms. Drawing on his own struggles with the illness and interviews with fellow sufferers, doctors and scientists, policymakers and politicians, drug designers and philosophers, Solomon reveals the subtle complexities and sheer agony of the disease. He confronts the challenge of defining the illness and describes the vast range of available medications, the efficacy of alternative treatments, and the impact the malady has had on various demographic populations around the world and throughout history. He also explores the thorny patch of moral and ethical questions posed by emerging biological explanations for mental illness.

The depth of human experience Solomon chronicles, the range of his intelligence, and his boundless curiosity and compassion will change the reader's view of the world."
95,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,4.36,Hans Rosling,"159,032","12,886","1,169","Factfulness: The stress-reducing habit of only carrying opinions for which you have strong supporting facts.

When asked simple questions about global trends—what percentage of the world’s population live in poverty; why the world’s population is increasing; how many girls finish school—we systematically get the answers wrong. So wrong that a chimpanzee choosing answers at random will consistently outguess teachers, journalists, Nobel laureates, and investment bankers.

In Factfulness, Professor of International Health and global TED phenomenon Hans Rosling, together with his two long-time collaborators, Anna and Ola, offers a radical new explanation of why this happens. They reveal the ten instincts that distort our perspective—from our tendency to divide the world into two camps (usually some version of us and them) to the way we consume media (where fear rules) to how we perceive progress (believing that most things are getting worse).

Our problem is that we don’t know what we don’t know, and even our guesses are informed by unconscious and predictable biases.

It turns out that the world, for all its imperfections, is in a much better state than we might think. That doesn’t mean there aren’t real concerns. But when we worry about everything all the time instead of embracing a worldview based on facts, we can lose our ability to focus on the things that threaten us most.

Inspiring and revelatory, filled with lively anecdotes and moving stories, Factfulness is an urgent and essential book that will change the way you see the world and empower you to respond to the crises and opportunities of the future."
96,Brain on Fire: My Month of Madness,4.07,Susannah Cahalan,"197,231","14,251","2,316","An award-winning memoir and instant New York Times bestseller that goes far beyond its riveting medical mystery, Brain on Fire is the powerful account of one woman’s struggle to recapture her identity.

When twenty-four-year-old Susannah Cahalan woke up alone in a hospital room, strapped to her bed and unable to move or speak, she had no memory of how she’d gotten there. Days earlier, she had been on the threshold of a new, adult life: at the beginning of her first serious relationship and a promising career at a major New York newspaper. Now she was labeled violent, psychotic, a flight risk. What happened?

In a swift and breathtaking narrative, Cahalan tells the astonishing true story of her descent into madness, her family’s inspiring faith in her, and the lifesaving diagnosis that nearly didn’t happen."
97,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,3.98,Flora Rheta Schreiber,"88,708","1,602",249,"Here is the unbelievable yet true story of Sybil Dorsett, a survivor of terrible childhood abuse who as an adult was a victim of sudden and mysterious blackouts. What happened during those blackouts has made Sybil's experience one of the most famous psychological cases in the world."
98,Without Conscience: The Disturbing World of the Psychopaths Among Us,4.06,Robert D. Hare,"11,286",680,206,"Most people are both repelled and intrigued by the images of cold-blooded, conscienceless murderers that increasingly populate our movies, television programs, and newspaper headlines. With their flagrant criminal violation of society's rules, serial killers like Ted Bundy and John Wayne Gacy are among the most dramatic examples of the psychopath. Individuals with this personality disorder are fully aware of the consequences of their actions and know the difference between right and wrong, yet they are terrifyingly self-centered, remorseless, and unable to care about the feelings of others. Perhaps most frightening, they often seem completely normal to unsuspecting targets--and they do not always ply their trade by killing. Presenting a compelling portrait of these dangerous men and women based on 25 years of distinguished scientific research, Dr. Robert D. Hare vividly describes a world of con artists, hustlers, rapists, and other predators who charm, lie, and manipulate their way through life. Are psychopaths mad, or simply bad? How can they be recognized? And how can we protect ourselves? This book provides solid information and surprising insights for anyone seeking to understand this devastating condition."
99,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,4.11,Clarissa Pinkola Estés,"63,051","4,651","2,332","Within every woman there is a wild and natural creature, a powerful force, filled with good instincts, passionate creativity, and ageless knowing. Her name is Wild Woman, but she is an endangered species. Clarissa Pinkola Estes, Ph.D., Jungian analyst and cantadora storyteller shows how women's vitality can be restored through what she calls ""psychic archeological digs"" into the ruins of the female unconsious. Using multicultural myths, fairy tales, folk tales, and stories, Dr. Estes helps women reconnect with the healthy, instinctual, visionary attributes of the Wild Woman archetype.

Dr. Estes has created a new lexicon for describing the female psyche. Fertile and life-giving, it is a psychology of women in the truest sense, a knowing of the soul."
