,title,rating,name,num_ratings,num_reviews,num_followers,synopsis
83,White Trash: The 400-Year Untold History of Class in America,3.75,Nancy Isenberg,"21,398","3,281",342,"In her groundbreaking history of the class system in America, extending from colonial times to the present, Nancy Isenberg takes on our comforting myths about equality, uncovering the crucial legacy of the ever-present, always embarrassing––if occasionally entertaining––""poor white trash.""

The wretched and landless poor have existed from the time of the earliest British colonial settlement. They were alternately known as “waste people,” “offals,” “rubbish,” “lazy lubbers,” and “crackers.” By the 1850s, the downtrodden included so-called “clay eaters” and “sandhillers,” known for prematurely aged children distinguished by their yellowish skin, ragged clothing, and listless minds.

Surveying political rhetoric and policy, popular literature and scientific theories over four hundred years, Isenberg upends assumptions about America’s supposedly class-free society––where liberty and hard work were meant to ensure real social mobility. Poor whites were central to the rise of the Republican Party in the early nineteenth century, and the Civil War itself was fought over class issues nearly as much as it was fought over slavery.

Reconstruction pitted ""poor white trash"" against newly freed slaves, which factored in the rise of eugenics–-a widely popular movement embraced by Theodore Roosevelt that targeted poor whites for sterilization. These poor were at the heart of New Deal reforms and LBJ’s Great Society; they haunt us in reality TV shows like Here Comes Honey Boo Boo and Duck Dynasty. Marginalized as a class, ""white trash"" have always been at or near the center of major political debates over the character of the American identity.

We acknowledge racial injustice as an ugly stain on our nation’s history. With Isenberg’s landmark book, we will have to face the truth about the enduring, malevolent nature of class as well."
84,A Little History of the World,4.12,E.H. Gombrich,"23,884","2,275",940,"In 1935, with a doctorate in art history and no prospect of a job, the 26-year-old Ernst Gombrich was invited by a publishing acquaintance to attempt a history of the world for younger readers. Amazingly, he completed the task in an intense six weeks, and Eine kurze Weltgeschichte für junge Leser was published in Vienna to immediate success, and is now available in seventeen languages across the world. Toward the end of his long life, Gombrich embarked upon a revision and, at last, an English translation. A Little History of the World presents his lively and involving history to English-language readers for the first time. Superbly designed and freshly illustrated, this is a book to be savored and collected. In forty concise chapters, Gombrich tells the story of man from the stone age to the atomic bomb. In between emerges a colorful picture of wars and conquests, grand works of art, and the spread and limitations of science. This is a text dominated not by dates and facts, but by the sweep of mankind's experience across the centuries, a guide to humanity's achievements and an acute witness to its frailties. The product of a generous and humane sensibility, this timeless account makes intelligible the full span of human history.
More book description"
85,The Lessons of History,4.09,Will Durant,"13,955","1,358","2,350","In this illuminating and thoughtful book, Will and Ariel Durant have succeeded in distilling for the reader the accumulated store of knowledge and experience from their four decades of work on the ten monumental volumes of ""The Story of Civilization."" The result is a survey of human history, full of dazzling insights into the nature of human experience, the evolution of civilization, the culture of man. With the completion of their life's work they look back and ask what history has to say about the nature, the conduct and the prospects of man, seeking in the great lives, the great ideas, the great events of the past for the meaning of man's long journey through war, conquest and creation - and for the great themes that can help us to understand our own era.
To the Durants, history is ""not merely a warning reminder of man's follies and crimes, but also an encouraging remembrance of generative souls ... a spacious country of the mind wherein a thousand saints, statesman, inventors, scientists, poets, artists, musicians, lovers, and philosophers still live and speak, teach and carve and sing...""
Designed to accompany the ten-volume set of ""The Story of Civilization, The Lessons of History"" is, in its own right, a profound and original work of history and philosophy."
86,The Book Thief,4.39,Markus Zusak,"2,231,417","129,623",37.5k,"Librarian's note: An alternate cover edition can be found here

It is 1939. Nazi Germany. The country is holding its breath. Death has never been busier, and will be busier still.

By her brother's graveside, Liesel's life is changed when she picks up a single object, partially hidden in the snow. It is The Gravedigger's Handbook, left behind there by accident, and it is her first act of book thievery. So begins a love affair with books and words, as Liesel, with the help of her accordian-playing foster father, learns to read. Soon she is stealing books from Nazi book-burnings, the mayor's wife's library, wherever there are books to be found.

But these are dangerous times. When Liesel's foster family hides a Jew in their basement, Liesel's world is both opened up, and closed down.

In superbly crafted writing that burns with intensity, award-winning author Markus Zusak has given us one of the most enduring stories of our time.

(Note: this title was not published as YA fiction)"
87,Bloodlands: Europe Between Hitler and Stalin,4.35,Timothy Snyder,"13,186","1,344","2,955","Americans call the Second World War “The Good War.” But before it even began, America’s wartime ally Josef Stalin had killed millions of his own citizens—and kept killing them during and after the war. Before Hitler was finally defeated, he had murdered six million Jews and nearly as many other Europeans. At war’s end, both the German and the Soviet killing sites fell behind the iron curtain, leaving the history of mass killing in darkness.
Bloodlands is a new kind of European history, presenting the mass murders committed by the Nazi and Stalinist regimes as two aspects of a single history, in the time and place where they occurred: between Germany and Russia, when Hitler and Stalin both held power. Assiduously researched, deeply humane, and utterly definitive, Bloodlands will be required reading for anyone seeking to understand the central tragedy of modern history.

From Booklist
If there is an explanation for the political killing perpetrated in eastern Europe in the 1930s and 1940s, historian Snyder roots it in agriculture. Stalin wanted to collectivize farmers; Hitler wanted to eliminate them so Germans could colonize the land. The dictators wielded frightening power to advance such fantasies toward reality, and the despots toted up about 14 million corpses between them, so stupefying a figure that Snyder sets himself three goals here: to break down the number into the various actions of murder that comprise it, from liquidation of the kulaks to the final solution; to restore humanity to the victims via surviving testimony to their fates; and to deny Hitler and Stalin any historical justification for their policies, which at the time had legions of supporters and have some even today. Such scope may render Snyder’s project too imposing to casual readers, but it would engage those exposed to the period’s chronology and major interpretive issues, such as the extent to which the Nazi and Soviet systems may be compared. Solid and judicious scholarship for large WWII collections."
88,Homage to Catalonia,4.09,George Orwell,"53,800","3,266",39.3k,In 1936 George Orwell travelled to Spain to report on the Civil War and instead joined the fight against the Fascists. This famous account describes the war and Orwell’s own experiences. Introduction by Lionel Trilling.
89,The Complete Maus,4.55,Art Spiegelman,"183,429","11,198","2,432","On the occasion of the twenty-fifth anniversary of its first publication, here is the definitive edition of the book acclaimed as “the most affecting and successful narrative ever done about the Holocaust” (Wall Street Journal) and “the first masterpiece in comic book history” (The New Yorker).

The Pulitzer Prize-winning Maus tells the story of Vladek Spiegelman, a Jewish survivor of Hitler’s Europe, and his son, a cartoonist coming to terms with his father’s story. Maus approaches the unspeakable through the diminutive. Its form, the cartoon (the Nazis are cats, the Jews mice), shocks us out of any lingering sense of familiarity and succeeds in “drawing us closer to the bleak heart of the Holocaust” (The New York Times).

Maus is a haunting tale within a tale. Vladek’s harrowing story of survival is woven into the author’s account of his tortured relationship with his aging father. Against the backdrop of guilt brought by survival, they stage a normal life of small arguments and unhappy visits. This astonishing retelling of our century’s grisliest news is a story of survival, not only of Vladek but of the children who survive even the survivors. Maus studies the bloody pawprints of history and tracks its meaning for all of us."
90,"Debt: The First 5,000 Years",4.20,David Graeber,"17,532","2,244","3,305","Before there was money, there was debt

Every economics textbook says the same thing: Money was invented to replace onerous and complicated barter systems—to relieve ancient people from having to haul their goods to market. The problem with this version of history? There’s not a shred of evidence to support it.

Here anthropologist David Graeber presents a stunning reversal of conventional wisdom. He shows that for more than 5,000 years, since the beginnings of the first agrarian empires, humans have used elaborate credit systems to buy and sell goods—that is, long before the invention of coins or cash. It is in this era, Graeber argues, that we also first encounter a society divided into debtors and creditors.

Graeber shows that arguments about debt and debt forgiveness have been at the center of political debates from Italy to China, as well as sparking innumerable insurrections. He also brilliantly demonstrates that the language of the ancient works of law and religion (words like “guilt,” “sin,” and “redemption”) derive in large part from ancient debates about debt, and shape even our most basic ideas of right and wrong. We are still fighting these battles today without knowing it.

Debt: The First 5,000 Years is a fascinating chronicle of this little known history—as well as how it has defined human history, and what it means for the credit crisis of the present day and the future of our economy."
91,The Ascent of Money: A Financial History of the World,3.89,Niall Ferguson,"26,534","1,694","2,604","Niall Ferguson follows the money to tell the human story behind the evolution of finance, from its origins in ancient Mesopotamia to the latest upheavals on what he calls Planet Finance. Bread, cash, dosh, dough, loot, lucre, moolah, readies, the wherewithal: Call it what you like, it matters. To Christians, love of it is the root of all evil. To generals, it’s the sinews of war. To revolutionaries, it’s the chains of labor. But in The Ascent of Money, Niall Ferguson shows that finance is in fact the foundation of human progress. What’s more, he reveals financial history as the essential backstory behind all history. With the clarity and verve for which he is known, Ferguson elucidates key financial institutions and concepts by showing where they came from. What is money? What do banks do? What’s the difference between a stock and a bond? Why buy insurance or real estate? And what exactly does a hedge fund do? This is history for the present. Ferguson travels to post-Katrina New Orleans to ask why the free market can’t provide adequate protection against catastrophe. He delves into the origins of the subprime mortgage crisis."
92,The Rise of Theodore Roosevelt,4.20,Edmund Morris,"51,892","2,010",827,"Selected by the Modern Library as one of the 100 best nonfiction books of all time

Described by the Chicago Tribune as ""a classic,"" The Rise of Theodore Roosevelt stands as one of the greatest biographies of our time. The publication of The Rise of Theodore Roosevelt on September 14th, 2001 marks the 100th anniversary of Theodore Roosevelt becoming president."
93,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",4.04,Erik Larson,"56,629","4,533",64.2k,"September 8, 1900, began innocently in the seaside town of Galveston, Texas. Even Isaac Cline, resident meteorologist for the U.S. Weather Bureau failed to grasp the true meaning of the strange deep-sea swells and peculiar winds that greeted the city that morning. Mere hours later, Galveston found itself submerged in a monster hurricane that completely destroyed the town and killed over six thousand people in what remains the greatest natural disaster in American history--and Isaac Cline found himself the victim of a devastating personal tragedy.

Using Cline's own telegrams, letters, and reports, the testimony of scores of survivors, and our latest understanding of the science of hurricanes, Erik Larson builds a chronicle of one man's heroic struggle and fatal miscalculation in the face of a storm of unimaginable magnitude. Riveting, powerful, and unbearably suspenseful, Isaac's Storm is the story of what can happen when human arrogance meets the great uncontrollable force of nature."
94,Benjamin Franklin: An American Life,4.02,Walter Isaacson,"130,817","2,499",14.8k,"Benjamin Franklin is the Founding Father who winks at us. An ambitious urban entrepreneur who rose up the social ladder, from leather-aproned shopkeeper to dining with kings, he seems made of flesh rather than of marble. In bestselling author Walter Isaacson's vivid and witty full-scale biography, we discover why Franklin seems to turn to us from history's stage with eyes that twinkle from behind his new-fangled spectacles. By bringing Franklin to life, Isaacson shows how he helped to define both his own time and ours.

He was, during his 84-year life, America's best scientist, inventor, diplomat, writer, and business strategist, and he was also one of its most practical—though not most profound—political thinkers. He proved by flying a kite that lightning was electricity, and he invented a rod to tame it. He sought practical ways to make stoves less smoky and commonwealths less corrupt. He organized neighborhood constabularies and international alliances, local lending libraries and national legislatures. He combined two types of lenses to create bifocals and two concepts of representation to foster the nation's federal compromise. He was the only man who shaped all the founding documents of America: the Albany Plan of Union, the Declaration of Independence, the treaty of alliance with France, the peace treaty with England, and the Constitution. And he helped invent America's unique style of homespun humor, democratic values, and philosophical pragmatism.

But the most interesting thing that Franklin invented, and continually reinvented, was himself. America's first great publicist, he was, in his life and in his writings, consciously trying to create a new American archetype. In the process, he carefully crafted his own persona, portrayed it in public, and polished it for posterity.

Through it all, he trusted the hearts and minds of his fellow ""leather-aprons"" more than he did those of any inbred elite. He saw middle-class values as a source of social strength, not as something to be derided. His guiding principle was a ""dislike of everything that tended to debase the spirit of the common people."" Few of his fellow founders felt this comfort with democracy so fully, and none so intuitively.

In this colorful and intimate narrative, Isaacson provides the full sweep of Franklin's amazing life, from his days as a runaway printer to his triumphs as a statesman, scientist, and Founding Father. He chronicles Franklin's tumultuous relationship with his illegitimate son and grandson, his practical marriage, and his flirtations with the ladies of Paris. He also shows how Franklin helped to create the American character and why he has a particular resonance in the twenty-first century."
95,The Color of Law: A Forgotten History of How Our Government Segregated America,4.45,Richard Rothstein,"30,683","4,281",203,"In this groundbreaking history of the modern American metropolis, Richard Rothstein, a leading authority on housing policy, explodes the myth that America’s cities came to be racially divided through de facto segregation—that is, through individual prejudices, income differences, or the actions of private institutions like banks and real estate agencies. Rather, The Color of Law incontrovertibly makes clear that it was de jure segregation—the laws and policy decisions passed by local, state, and federal governments—that actually promoted the discriminatory patterns that continue to this day.

Through extraordinary revelations and extensive research that Ta-Nehisi Coates has lauded as ""brilliant"" (The Atlantic), Rothstein comes to chronicle nothing less than an untold story that begins in the 1920s, showing how this process of de jure segregation began with explicit racial zoning, as millions of African Americans moved in a great historical migration from the south to the north.

As Jane Jacobs established in her classic The Death and Life of Great American Cities, it was the deeply flawed urban planning of the 1950s that created many of the impoverished neighborhoods we know. Now, Rothstein expands our understanding of this history, showing how government policies led to the creation of officially segregated public housing and the demolition of previously integrated neighborhoods. While urban areas rapidly deteriorated, the great American suburbanization of the post–World War II years was spurred on by federal subsidies for builders on the condition that no homes be sold to African Americans. Finally, Rothstein shows how police and prosecutors brutally upheld these standards by supporting violent resistance to black families in white neighborhoods.

The Fair Housing Act of 1968 prohibited future discrimination but did nothing to reverse residential patterns that had become deeply embedded. Yet recent outbursts of violence in cities like Baltimore, Ferguson, and Minneapolis show us precisely how the legacy of these earlier eras contributes to persistent racial unrest. “The American landscape will never look the same to readers of this important book” (Sherrilyn Ifill, president of the NAACP Legal Defense Fund), as Rothstein’s invaluable examination shows that only by relearning this history can we finally pave the way for the nation to remedy its unconstitutional past."
96,An Indigenous Peoples' History of the United States,4.38,Roxanne Dunbar-Ortiz,"12,467","1,933",623,"The first history of the United States told from the perspective of indigenous peoples.

Today in the United States, there are more than five hundred federally recognized Indigenous nations comprising nearly three million people, descendants of the fifteen million Native people who once inhabited this land. The centuries-long genocidal program of the US settler-colonial regimen has largely been omitted from history. Roxanne Dunbar-Ortiz offers a history of the United States told from the perspective of Indigenous peoples and reveals how Native Americans, for centuries, actively resisted expansion of the US empire.

Spanning more than four hundred years, this classic bottom-up peoples’ history radically reframes US history and explodes the silences that have haunted our national narrative."
97,Voices from Chernobyl: The Oral History of a Nuclear Disaster,4.40,Svetlana Alexievich,"50,250","6,419","4,736","Written by the winner of the Nobel Prize in Literature

On April 26, 1986, the worst nuclear reactor accident in history occurred in Chernobyl and contaminated as much as three quarters of Europe. Voices from Chernobyl is the first book to present personal accounts of the tragedy. Journalist Svetlana Alexievich interviewed hundreds of people affected by the meltdown—from innocent citizens to firefighters to those called in to clean up the disaster—and their stories reveal the fear, anger, and uncertainty with which they still live. Composed of interviews in monologue form, Voices from Chernobyl is a crucially important work of immense force, unforgettable in its emotional power and honesty."
98,The Five: The Untold Lives of the Women Killed by Jack the Ripper,4.12,Hallie Rubenhold,"44,614","6,393","1,029","Five devastating human stories and a dark and moving portrait of Victorian London - the untold lives of the women killed by Jack the Ripper.

Polly, Annie, Elizabeth, Catherine and Mary-Jane are famous for the same thing, though they never met. They came from Fleet Street, Knightsbridge, Wolverhampton, Sweden and Wales. They wrote ballads, ran coffee houses, lived on country estates, they breathed ink-dust from printing presses and escaped people-traffickers. What they had in common was the year of their murders: 1888. The person responsible was never identified, but the character created by the press to fill that gap has become far more famous than any of these five women.

For more than a century, newspapers have been keen to tell us that ‘the Ripper’ preyed on prostitutes. Not only is this untrue, as historian Hallie Rubenhold has discovered, it has prevented the real stories of these fascinating women from being told. Now, in this devastating narrative of five lives, Rubenhold finally sets the record straight, revealing a world not just of Dickens and Queen Victoria, but of poverty, homelessness and rampant misogyny. They died because they were in the wrong place at the wrong time – but their greatest misfortune was to be born a woman."
99,The Library Book,3.89,Susan Orlean,"103,566","16,765","3,844","On the morning of April 29, 1986, a fire alarm sounded in the Los Angeles Public Library. As the moments passed, the patrons and staff who had been cleared out of the building realized this was not the usual fire alarm. As one fireman recounted, “Once that first stack got going, it was ‘Goodbye, Charlie.’” The fire was disastrous: it reached 2000 degrees and burned for more than seven hours. By the time it was extinguished, it had consumed four hundred thousand books and damaged seven hundred thousand more. Investigators descended on the scene, but more than thirty years later, the mystery remains: Did someone purposefully set fire to the library—and if so, who?

Weaving her lifelong love of books and reading into an investigation of the fire, award-winning New Yorker reporter and New York Times bestselling author Susan Orlean delivers a mesmerizing and uniquely compelling book that manages to tell the broader story of libraries and librarians in a way that has never been done before.

In The Library Book, Orlean chronicles the LAPL fire and its aftermath to showcase the larger, crucial role that libraries play in our lives; delves into the evolution of libraries across the country and around the world, from their humble beginnings as a metropolitan charitable initiative to their current status as a cornerstone of national identity; brings each department of the library to vivid life through on-the-ground reporting; studies arson and attempts to burn a copy of a book herself; reflects on her own experiences in libraries; and reexamines the case of Harry Peak, the blond-haired actor long suspected of setting fire to the LAPL more than thirty years ago.

Along the way, Orlean introduces us to an unforgettable cast of characters from libraries past and present—from Mary Foy, who in 1880 at eighteen years old was named the head of the Los Angeles Public Library at a time when men still dominated the role, to Dr. C.J.K. Jones, a pastor, citrus farmer, and polymath known as “The Human Encyclopedia” who roamed the library dispensing information; from Charles Lummis, a wildly eccentric journalist and adventurer who was determined to make the L.A. library one of the best in the world, to the current staff, who do heroic work every day to ensure that their institution remains a vital part of the city it serves.

Brimming with her signature wit, insight, compassion, and talent for deep research, The Library Book is Susan Orlean’s thrilling journey through the stacks that reveals how these beloved institutions provide much more than just books—and why they remain an essential part of the heart, mind, and soul of our country. It is also a master journalist’s reminder that, perhaps especially in the digital era, they are more necessary than ever."
