,title,rating,name,num_ratings,num_reviews,num_followers,synopsis
74,The Road to Oxiana,3.89,Robert Byron,"3,017",211,35,"In 1933 the delightfully eccentric Robert Byron set out on a journey through the Middle East via Beirut, Jerusalem, Baghdad and Teheran to Oxiana -the country of the Oxus, the ancient name for the river Amu Darya which forms part of the border between Afghanistan and the Soviet Union. His arrival at his destination, the legendary tower of Qabus, although a wonder in itself, it not nearly so amazing as the thoroughly captivating, at times zany, record of his adventures.

In addition to its entertainment value, The Road to Oxiana also serves as a rare account of the architectural treasures of a region now inaccessible to most Western travellers. When Paul Fussell ""rediscovered"" The Road to Oxiana in his recent book Abroad, he whetted the appetite of a whole new generation of readers. In his new introduction, written especially for this volume, Fussell writes: ""Reading the book is like stumbling into a modern museum of literary kinds presided over by a benign if eccentric curator. Here armchair travellers will find newspaper clippings, public signs and notices, official forms, letters, diary entries, essays on current politics, lyric passages, historical and archaeological dissertations, brief travel narratives (usually of comic-awful delays and disasters), and--the triumph of the book--at least twenty superb comic dialogues, some of them virtually playlets, complete with stage directions and musical scoring."""
75,Blood River: A Journey to Africa's Broken Heart,3.94,Tim Butcher,"11,465",798,931,"A compulsively readable account of a journey to the Congo — a country virtually inaccessible to the outside world — vividly told by a daring and adventurous journalist.

Ever since Stanley first charted its mighty river in the 1870s, the Congo has epitomized the dark and turbulent history of a failed continent. However, its troubles only served to increase the interest of Daily Telegraph correspondent Tim Butcher, who was sent to cover Africa in 2000. Before long he became obsessed with the idea of recreating Stanley’s original expedition — but travelling alone.

Despite warnings Butcher spent years poring over colonial-era maps and wooing rebel leaders before making his will and venturing to the Congo’s eastern border. He passed through once thriving cities of this country and saw the marks left behind by years of abuse and misrule. Almost, 2,500 harrowing miles later, he reached the Atlantic Ocean, a thinner and a wiser man.

Butcher’s journey was a remarkable feat. But the story of the Congo, vividly told in Blood River, is more remarkable still.


From the Hardcover edition."
76,Shadow of the Silk Road,3.78,Colin Thubron,"3,898",416,344,"Shadow of the Silk Road records a journey along the greatest land route on earth. Out of the heart of China into the mountains of Central Asia, across northern Afghanistan and the plains of Iran and into Kurdish Turkey, Colin Thubron covers some seven thousand miles in eight months. Making his way by local bus, truck, car, donkey cart and camel, he travels from the tomb of the Yellow Emperor, the mythic progenitor of the Chinese people, to the ancient port of Antioch—in perhaps the most difficult and ambitious journey he has undertaken in forty years of travel.

The Silk Road is a huge network of arteries splitting and converging across the breadth of Asia. To travel it is to trace the passage not only of trade and armies but also of ideas, religions and inventions. But alongside this rich and astonishing past, Shadow of the Silk Road is also about Asia today: a continent of upheaval.

One of the trademarks of Colin Thubron's travel writing is the beauty of his prose; another is his gift for talking to people and getting them to talk to him. Shadow of the Silk Road encounters Islamic countries in many forms. It is about changes in China, transformed since the Cultural Revolution. It is about false nationalisms and the world's discontented margins, where the true boundaries are not political borders but the frontiers of tribe, ethnicity, language and religion. It is a magnificent and important account of an ancient world in modern ferment."
77,The Alchemist,3.90,Paulo Coelho,"2,610,792","100,924",129k,"Combining magic, mysticism, wisdom and wonder into an inspiring tale of self-discovery, The Alchemist has become a modern classic, selling millions of copies around the world and transforming the lives of countless readers across generations.

Paulo Coelho's masterpiece tells the mystical story of Santiago, an Andalusian shepherd boy who yearns to travel in search of a worldly treasure. His quest will lead him to riches far different—and far more satisfying—than he ever imagined. Santiago's journey teaches us about the essential wisdom of listening to our hearts, of recognizing opportunity and learning to read the omens strewn along life's path, and, most importantly, to follow our dreams."
78,Hokkaido Highway Blues: Hitchhiking Japan,3.99,Will Ferguson,"5,237",465,473,"It had never been done before. Not in 4000 years of Japanese recorded history had anyone followed the Cherry Blossom Front from one end of the country to the other. Nor had anyone hitchhiked the length of Japan. But, heady on sakura and sake, Will Ferguson bet he could do both. The resulting travelogue is one of the funniest and most illuminating books ever written about Japan. And, as Ferguson learns, it illustrates that to travel is better than to arrive."
79,The Kingdom by the Sea,3.75,Paul Theroux,"4,345",241,"2,095","It was 1982, the summer of the Falkland Islands War, and the birth of the royal heir, Prince William - and the ideal time, Theroux found, to surprise the British into talking about themselves. The result is a candid, funny, perceptive, and opinionated travelogue of his journey and his findings."
80,Deep South: Four Seasons on Back Roads,3.78,Paul Theroux,"4,986",781,"2,095","One of the most acclaimed travel writers of our time turns his unflinching eye on an American South too often overlooked

Paul Theroux has spent fifty years crossing the globe, adventuring in the exotic, seeking the rich history and folklore of the far away. Now, for the first time, in his tenth travel book, Theroux explores a piece of America — the Deep South. He finds there a paradoxical place, full of incomparable music, unparalleled cuisine, and yet also some of the nation’s worst schools, housing, and unemployment rates. It’s these parts of the South, so often ignored, that have caught Theroux’s keen traveler’s eye.  On road trips spanning four seasons, wending along rural highways, Theroux visits gun shows and small-town churches, laborers in Arkansas, and parts of Mississippi where they still call the farm up the road “the plantation.” He talks to mayors and social workers, writers and reverends, the working poor and farming families — the unsung heroes of the south, the people who, despite it all, never left, and also those who returned home to rebuild a place they could never live without.  From the writer whose “great mission has always been to transport us beyond that reading chair, to challenge himself — and thus, to challenge us” (Boston Globe), Deep South is an ode to a region, vivid and haunting, full of life and loss alike."
81,River Town: Two Years on the Yangtze,4.25,Peter Hessler,"12,323","1,118","1,246","In the heart of China's Sichuan province lies the small city of Fuling. Surrounded by the terraced hills of the Yangtze River valley, Fuling has long been a place of continuity, far from the bustling political centers of Beijing and Shanghai. But now Fuling is heading down a new path, and gradually, along with scores of other towns in this vast and ever-evolving country, it is becoming a place of change and vitality, tension and reform, disruption and growth. As the people of Fuling hold on to the China they know, they are also opening up and struggling to adapt to a world in which their fate is uncertain.
Fuling's position at the crossroads came into remarkably sharp focus when Peter Hessler arrived as a Peace Corps volunteer in 1996, marking the first time in more than half a century that the city had an American resident. He found himself teaching English and American literature at the local college, discovering how Shakespeare and other classics look when seen through the eyes of students who have been raised in the Sichuan countryside and educated in Communist Party doctrine. His students, though, are the ones who taught him about the ways of Fuling  and about the complex process of understanding that takes place when one is immersed in a radically different society.
As he learns the language and comes to know the people, Hessler begins to see that it is indeed a unique moment for Fuling. In its past is Communist China's troubled history  the struggles of land reform, the decades of misguided economic policies, and the unthinkable damage of the Cultural Revolution  and in the future is the Three Gorges Dam, which upon completion will partly flood thecity and force the resettlement of more than a million people. Making his way in the city and traveling by boat and train throughout Sichuan province and beyond, Hessler offers vivid descriptions of the people he meets, from priests to prostitutes and peasants to professors, and gives voice to their views. This is both an intimate personal story of his life in Fuling and a colorful, beautifully written account of the surrounding landscape and its history. Imaginative, poignant, funny, and utterly compelling, River Town is an unforgettable portrait of a city that, much like China itself, is seeking to understand both what it was and what it someday will be."
82,Travel as a Political Act,4.07,Rick Steves,"3,173",455,416,"Travel connects people with people. It helps us fit more comfortably and compatibly into a shrinking world. And it inspires creative new solutions to persistent problems facing our nation. We can’t understand our world without experiencing it. Traveling as a Political Act helps us take that first step. There’s more to travel than good-value hotels, great art, and tasty cuisine. Americans who “travel as a political act” can have the time of their lives and come home smarter?with a better understanding of the interconnectedness of today’s world and just how our nation fits in. In his new book, acclaimed travel writer Rick Steves explains how to travel more thoughtfully?to any destination. He shares a series of field reports from Europe, Central America, Asia, and the Middle East to show how his travels have shaped his politics and broadened his perspective. www.ricksteves.com"
83,Down and Out in Paris and London,4.08,George Orwell,"77,147","5,200",39.3k,"This unusual fictional memoir - in good part autobiographical - narrates without self-pity and often with humor the adventures of a penniless British writer among the down-and-outs of two great cities. The Parisian episode is fascinating for its expose of the kitchens of posh French restaurants, where the narrator works at the bottom of the culinary echelon as dishwasher, or plongeur. In London, while waiting for a job, he experiences the world of tramps, street people, and free lodging houses. In the tales of both cities we learn some sobering Orwellian truths about poverty and of society."
84,Bella Tuscany,3.76,Frances Mayes,"13,428",495,"1,736","Frances Mayes invites us back for a delightful new season of friendship, festivity, and food there and throughout Italy.

Frances Mayes, whose enchanting #1 New York Times bestseller Under the Tuscan Sun made the world fall in love with Tuscany, invites us back for a delightful new season of friendship, festivity, and food there and throughout Italy.

Happiness? The color of it must be spring green, impossible to describe until I see a just-hatched lizard sunning on a stone. That color, the glowing green lizard skin, repeats in every new leaf. The regenerative power of nature explodes in every weed, stalk, branch. Working in the mild sun, I feel the green fuse of my body, too. Surges of energy, kaleidoscopic sunlight through the leaves, the soft breeze that makes me want to say the word ""zephyr""--this mindless simplicity can be called happiness.

Having spent her summers in Tuscany for the past several years, Frances Mayes relished the opportunity to experience the pleasures of primavera, an Italian spring. A sabbatical from teaching in San Francisco allowed her to return to Cortona--and her beloved house, Bramasole--just as the first green appeared on the rocky hillsides.

Bella Tuscany, a companion volume to Under the Tuscan Sun, is her passionate and lyrical account of her continuing love affair with Italy. Now truly at home there, Mayes writes of her deepening connection to the land, her flourishing friendships with local people, the joys of art, food, and wine, and the rewards and occasional heartbreaks of her villa's ongoing restoration. It is also a memoir of a season of change, and of renewed possibility. As spring becomes summer she revives Bramasole's lush gardens, meets the challenges of learning a new language, tours regions from Sicily to the Veneto, and faces transitions in her family life.

Filled with recipes from her Tuscan kitchen and written in the sensuous and evocative prose that has become her hallmark, Bella Tuscany is a celebration of the sweet life in Italy."
85,The Lost City of the Monkey God,3.92,Douglas Preston,"50,309","5,385",10.8k,"A five-hundred-year-old legend. An ancient curse. A stunning medical mystery. And a pioneering journey into the unknown heart of the world's densest jungle.

Since the days of conquistador Hernán Cortés, rumors have circulated about a lost city of immense wealth hidden somewhere in the Honduran interior, called the White City or the Lost City of the Monkey God. Indigenous tribes speak of ancestors who fled there to escape the Spanish invaders, and they warn that anyone who enters this sacred city will fall ill and die. In 1940, swashbuckling journalist Theodore Morde returned from the rainforest with hundreds of artifacts and an electrifying story of having found the Lost City of the Monkey God-but then committed suicide without revealing its location.

Three quarters of a century later, author Doug Preston joined a team of scientists on a groundbreaking new quest. In 2012 he climbed aboard a rickety, single-engine plane carrying the machine that would change everything: lidar, a highly advanced, classified technology that could map the terrain under the densest rainforest canopy. In an unexplored valley ringed by steep mountains, that flight revealed the unmistakable image of a sprawling metropolis, tantalizing evidence of not just an undiscovered city but an enigmatic, lost civilization.

Venturing into this raw, treacherous, but breathtakingly beautiful wilderness to confirm the discovery, Preston and the team battled torrential rains, quickmud, disease-carrying insects, jaguars, and deadly snakes. But it wasn't until they returned that tragedy struck: Preston and others found they had contracted in the ruins a horrifying, sometimes lethal-and incurable-disease."
86,Travels with Herodotus,4.05,Ryszard Kapuściński,"7,502",661,"1,572","From the master of literary reportage whose acclaimed books include Shah of Shahs, The Emperor, and The Shadow of the Sun, an intimate account of his first youthful forays beyond the Iron Curtain.

Just out of university in 1955, Kapuscinski told his editor that he’d like to go abroad. Dreaming no farther than Czechoslovakia, the young reporter found himself sent to India. Wide-eyed and captivated, he would discover in those days his life’s work—to understand and describe the world in its remotest reaches, in all its multiplicity. From the rituals of sunrise at Persepolis to the incongruity of Louis Armstrong performing before a stone-faced crowd in Khartoum, Kapuscinski gives us the non-Western world as he first saw it, through still-virginal Western eyes.

The companion on his travels: a volume of Herodotus, a gift from his first boss. Whether in China, Poland, Iran, or the Congo, it was the “father of history”—and, as Kapuscinski would realize, of globalism—who helped the young correspondent to make sense of events, to find the story where it did not obviously exist. It is this great forerunner’s spirit—both supremely worldly and innately Occidental—that would continue to whet Kapuscinski’s ravenous appetite for discovering the broader world and that has made him our own indispensable companion on any leg of that perpetual journey.
More book description"
87,The Pillars of Hercules,3.94,Paul Theroux,"4,748",222,"2,095","At the gateway to the Mediterranean lie the two Pillars of Hercules: Gibraltar and Ceuta, in Morocco. Paul Theroux decided to travel from one to the other – but taking the long way round.

His grand tour of the Mediterranean begins in Gibraltar and takes him through Spain, the French Riviera, Italy, Greece, Istanbul and beyond. He travels by any means necessary - including dilapidated taxi, smoke-filled bus, bicycle and even a cruise-liner. And he encounters bullfights, bazaars and British tourists, discovers pockets of humanity in war-torn Slovenia and Croatia, is astounded by the urban developments on the Costa del Sol and marvels at the ancient wonders of Delphi.

Told with Theroux's inimitable wit and style, this lively and eventful tour evokes the essence of Mediterranean life."
88,The Travels,3.57,Marco Polo,"6,227",530,152,"Marco Polo (1254-1329) has achieved an almost archetypal status as a traveller, and his Travels is one of the first great travel books of Western literature, outside the ancient world. The Travels recounts Polo's journey to the eastern court of Kublai Khan, the chieftain of the Mongol empire which covered the Asian continent, but which was almost unknown to Polo's contemporaries. Encompassing a twenty-four year period from 1271, Polo's account details his travels in the service of the empire, from Beijing to northern India and ends with the remarkable story of Polo's return voyage from the Chinese port of Amoy to the Persian Gulf. Alternately factual and fantastic, Polo's prose at once reveals the medieval imagination's limits, and captures the wonder of subsequent travel writers when faced with the unfamiliar, the exotic or the unknown.
More book description"
89,Last Chance to See,4.29,Douglas Adams,"23,732","1,325",21.1k,"Join author Douglas Adams and zoologist Mark Carwardine as they take off around the world in search of exotic, endangered creatures."
90,Black Lamb and Grey Falcon,4.21,Rebecca West,"2,281",345,341,"Written on the brink of World War II, Rebecca West's classic examination of the history, people, and politics of Yugoslavia illuminates a region that is still a focus of international concern. A magnificent blend of travel journal, cultural commentary, and historical insight, Black Lamb and Grey Falcon probes the troubled history of the Balkans, and the uneasy relationships amongst its ethnic groups. The landscape and the people of Yugoslavia are brilliantly observed as West untangles the tensions that rule the country's history as well as its daily life."
91,Endurance: Shackleton's Incredible Voyage,4.40,Alfred Lansing,"108,305","7,848",128,"The harrowing tale of British explorer Ernest Shackleton's 1914 attempt to reach the South Pole, one of the greatest adventure stories of the modern age.

In August 1914, polar explorer Ernest Shackleton boarded the Endurance became locked in an island of ice. Thus began the legendary ordeal of Shackleton and his crew of twenty-seven men. When their ship was finally crushed between two ice floes, they attempted a near-impossible journey over 850 miles of the South Atlantic's heaviest seas to the closest outpost of civilization.

In Endurance, the definitive account of Ernest Shackleton's fateful trip, Alfred Lansing brilliantly narrates the harrowing and miraculous voyage that has defined heroism for the modern age."
92,Lands of Lost Borders: Out of Bounds on the Silk Road,3.89,Kate Harris,"4,625",656,208,"""Every day on a bike trip is like the one before--but it is also completely different, or perhaps you are different, woken up in new ways by the mile.""

As a teenager, Kate Harris realized that the career she most craved--that of a generalist explorer, equal parts swashbuckler and philosopher--had gone extinct. From her small-town home in Ontario, it seemed as if Marco Polo, Magellan and their like had long ago mapped the whole earth. So she vowed to become a scientist and go to Mars.
To pass the time before she could launch into outer space, Kate set off by bicycle down a short section of the fabled Silk Road with her childhood friend Mel Yule, then settled down to study at Oxford and MIT. Eventually the truth dawned on her: an explorer, in any day and age, is by definition the kind of person who refuses to live between the lines. And Harris had soared most fully out of bounds right here on Earth, travelling a bygone trading route on her bicycle. So she quit the laboratory and hit the Silk Road again with Mel, this time determined to bike it from the beginning to end.
Like Rebecca Solnit and Pico Iyer before her, Kate Harris offers a travel narrative at once exuberant and meditative, wry and rapturous. Weaving adventure and deep reflection with the history of science and exploration, Lands of Lost Borders explores the nature of limits and the wildness of a world that, like the self and like the stars, can never be fully mapped."
93,The Caliph's House: A Year in Casablanca,3.96,Tahir Shah,"7,024",806,546,"In the tradition of A Year in Provence and Under the Tuscan Sun, acclaimed English travel writer Tahir Shah shares a highly entertaining account of making an exotic dream come true. By turns hilarious and harrowing, here is the story of his family’s move from the gray skies of London to the sun-drenched city of Casablanca, where Islamic tradition and African folklore converge–and nothing is as easy as it seems….

Inspired by the Moroccan vacations of his childhood, Tahir Shah dreamed of making a home in that astonishing country. At age thirty-six he got his chance. Investing what money he and his wife, Rachana, had, Tahir packed up his growing family and bought Dar Khalifa, a crumbling ruin of a mansion by the sea in Casablanca that once belonged to the city’s caliph, or spiritual leader.

With its lush grounds, cool, secluded courtyards, and relaxed pace, life at Dar Khalifa seems sure to fulfill Tahir’s fantasy–until he discovers that in many ways he is farther from home than he imagined. For in Morocco an empty house is thought to attract jinns, invisible spirits unique to the Islamic world. The ardent belief in their presence greatly hampers sleep and renovation plans, but that is just the beginning. From elaborate exorcism rituals involving sacrificial goats to dealing with gangster neighbors intent on stealing their property, the Shahs must cope with a new culture and all that comes with it.

Endlessly enthralling, The Caliph’s House charts a year in the life of one family who takes a tremendous gamble. As we follow Tahir on his travels throughout the kingdom, from Tangier to Marrakech to the Sahara, we discover a world of fierce contrasts that any true adventurer would be thrilled to call home.


From the Hardcover edition.

See for an interview: http://www.guardian.co.uk/travel/vide..."
94,"Whatever You Do, Don't Run: True Tales of a Botswana Safari Guide",4.00,Peter Allison,"9,831",989,104,"A hilarious, highly original collection of essays based on the Botswana truism: “only food runs!”

In the tradition of Bill Bryson, a new writer brings us the lively adventures and biting wit of an African safari guide. Peter Allison gives us the guide’s-eye view of living in the bush, confronting the world’s fiercest terrain of wild animals and, most challenging of all, managing herds of gaping tourists. Passionate for the animals of the Kalahari, Allison works as a top safari guide in the wildlife-rich Okavango Delta. As he serves the whims of his wealthy clients, he often has to stop the impulse to run as far away from them as he can, as these tourists are sometimes more dangerous than a pride of lions.

No one could make up these outrageous-but-true tales: the young woman who rejected the recommended safari-friendly khaki to wear a more “fashionable” hot pink ensemble; the lost tourist who happened to be drunk, half-naked, and a member of the British royal family; establishing a real friendship with the continent’s most vicious animal; the Japanese tourist who requested a repeat performance of Allison’s being charged by a lion so he could videotape it; and spending a crazy night in the wild after blowing a tire on a tour bus, revealing that Allison has as much good-natured scorn for himself.

The author’s humor is exceeded only by his love and respect for the animals, and his goal is to limit any negative exposure to humans by planning trips that are minimally invasive—unfortunately it doesn’t always work out that way!

Peter Allison is originally from Sydney, Australia. His safaris have been featured in National Geographic, Conde Nast Traveler, and on television programs such as Jack Hanna's Animal Adventures. He travels frequently to speaking appearances, and splits most of his time between Botswana, Sydney, and San Francisco."
95,World Travel: An Irreverent Guide,3.63,Anthony Bourdain,"7,662",856,"4,256","A guide to some of the world’s most fascinating places, as seen and experienced by writer, television host, and relentlessly curious traveler Anthony Bourdain

Anthony Bourdain saw more of the world than nearly anyone. His travels took him from the hidden pockets of his hometown of New York to a tribal longhouse in Borneo, from cosmopolitan Buenos Aires, Paris, and Shanghai to Tanzania’s utter beauty and the stunning desert solitude of Oman’s Empty Quarter—and many places beyond.

In World Travel, a life of experience is collected into an entertaining, practical, fun and frank travel guide that gives readers an introduction to some of his favorite places—in his own words. Featuring essential advice on how to get there, what to eat, where to stay and, in some cases, what to avoid, World Travel provides essential context that will help readers further appreciate the reasons why Bourdain found a place enchanting and memorable.

Supplementing Bourdain’s words are a handful of essays by friends, colleagues, and family that tell even deeper stories about a place, including sardonic accounts of traveling with Bourdain by his brother, Chris; a guide to Chicago’s best cheap eats by legendary music producer Steve Albini, and more. Additionally, each chapter includes illustrations by Wesley Allsbrook.

For veteran travelers, armchair enthusiasts, and those in between, World Travel offers a chance to experience the world like Anthony Bourdain."
96,"Four Seasons in Rome: On Twins, Insomnia, and the Biggest Funeral in the History of the World",3.91,Anthony Doerr,"11,387","1,640",18.1k,"From the award-winning author of The Shell Collector and About Grace comes an evocative memoir of the timeless beauty of Rome and the day-to-day wonderment of living, writing, and raising twin boys in a foreign city."
97,Rick Steves' Europe Through the Back Door,4.26,Rick Steves,"5,351",200,416,"You can count on Rick Steves to tell you what you really need to know when traveling through Europe, including how to:

- Plan your itinerary and maximize your time
- Pack light-and right
- Find good-value hotels and restaurants
- Travel smoothly by train, bus, car, and plane
- Avoid crowds and tourist scams
- Hurdle the language barrier
- Understand cultural differences and connect with locals
- Save money while enjoying the trip of a lifetime

After 30 years of exploring Europe, Rick considers this travel skills handbook his life's work. He shares his favorite off-the-beaten-path towns, trails, and natural wonders. With this guidebook, you'll experience the culture like a local, spend less money, and have more fun."
98,The Salt Path,4.06,Raynor Winn,"49,177","5,003","1,173","Just days after Raynor learns that Moth, her husband of 32 years, is terminally ill, their home and livelihood is taken away. With nothing left and little time, they make the brave and impulsive decision to walk the 630 miles of the sea-swept South West Coast Path, from Somerset to Dorset, via Devon and Cornwall.

They have almost no money for food or shelter and must carry only the essentials for survival on their backs as they live wild in the ancient, weathered landscape of cliffs, sea and sky. Yet through every step, every encounter, and every test along the way, their walk becomes a remarkable journey.

The Salt Path is an honest and life-affirming true story of coming to terms with grief and the healing power of the natural world. Ultimately, it is a portrayal of home, and how it can be lost, rebuilt, and rediscovered in the most unexpected ways."
99,A Walk Across America,4.04,Peter Jenkins,"11,555",695,134,"Twenty-five years ago, a disillusioned young man set out on a walk across America. This is the book he wrote about that journey -- a classic account of the reawakening of his faith in himself and his country.

""I started out searching for myself and my country,"" Peter Jenkins writes, ""and found both."" In this timeless classic, Jenkins describes how disillusionment with society in the 1970s drove him out onto the road on a walk across America. His experiences remain as sharp and telling today as they were twenty-five years ago -- from the timeless secrets of life, learned from a mountain-dwelling hermit, to the stir he caused by staying with a black family in North Carolina, to his hours of intense labor in Southern mills. Many, many miles later, he learned lessons about his country and himself that resonate to this day -- and will inspire a new generation to get out, hit the road and explore."
